Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,SportsFacility,ATM,ClubHouse,24X7Security,PowerBackup,CarParking,LiftAvailable,furnishing
6.0,1.1,2,2,2,2,2,2,2,2,2,2,9,2,0
6.959999,1.25,2,2,2,2,2,2,2,2,2,2,9,2,0
17.5,1.69,2,2,2,2,2,2,2,2,2,2,9,2,0
4.751,1.2,2,2,2,2,2,2,2,2,2,2,9,2,0
5.2,1.78,2,2,2,2,2,2,2,2,2,2,9,2,0
4.95,0.883,2,2,2,2,2,2,2,2,2,2,9,2,0
21.0,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
13.5,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
18.8,2.07,3,2,2,2,2,2,2,2,2,2,9,2,0
19.4,1.82,3,2,2,2,2,2,2,2,2,2,9,2,0
17.5,1.985,3,2,2,2,2,2,2,2,2,2,9,2,0
12.1,2.33,3,2,2,2,2,2,2,2,2,2,9,2,0
5.2,1.65,3,2,2,2,2,2,2,2,2,2,9,2,0
8.12,2.4,3,2,2,2,2,2,2,2,2,2,9,2,0
8.5,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
7.1,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
6.959999,1.195,2,2,2,2,2,2,2,2,2,2,9,2,0
7.1,1.15,1,2,2,2,2,2,2,2,2,2,9,2,0
5.7,1.2,2,2,2,2,2,2,2,2,2,2,9,2,0
9.3,1.15,3,2,2,2,2,2,2,2,2,2,9,2,0
7.4,1.26,2,2,2,2,2,2,2,2,2,2,9,2,0
4.972,1.464,3,2,2,2,2,2,2,2,2,2,9,2,0
5.7,1.098,2,2,2,2,2,2,2,2,2,2,9,2,0
17.5,1.243,2,2,2,2,2,2,2,2,2,2,9,2,0
29.0,1.425,3,2,2,2,2,2,2,2,2,2,9,2,0
25.0,1.5,2,2,2,2,2,2,2,2,2,2,9,2,0
6.8,3.86,4,2,2,2,2,2,2,2,2,2,9,2,0
5.1,3.45,3,2,2,2,2,2,2,2,2,2,9,2,0
5.6,1.35,3,2,2,2,2,2,2,2,2,2,9,2,0
7.4,1.02,2,2,2,2,2,2,2,2,2,2,9,2,0
6.6,1.26,2,2,2,2,2,2,2,2,2,2,9,2,0
6.8,1.308,2,2,2,2,2,2,2,2,2,2,9,2,0
10.0,1.1,1,2,2,2,2,2,2,2,2,2,9,2,0
47.0,1.2,2,2,2,2,2,2,2,2,2,2,9,2,0
4.9,1.412,3,2,2,2,2,2,2,2,2,2,9,2,0
6.8,2.901,4,2,2,2,2,2,2,2,2,2,9,2,0
17.5,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
3.65,1.2,2,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.65,3,2,2,2,2,2,2,2,2,2,9,2,0
7.1,0.65,1,2,2,2,2,2,2,2,2,2,9,2,0
9.0,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
7.5,1.35,3,2,2,2,2,2,2,2,2,2,9,2,0
4.972,1.35,2,2,2,2,2,2,2,2,2,2,9,2,0
5.7,1.46,3,2,2,2,2,2,2,2,2,2,9,2,0
17.5,1.243,2,2,2,2,2,2,2,2,2,2,9,2,0
29.0,1.425,3,2,2,2,2,2,2,2,2,2,9,2,0
25.0,1.5,2,2,2,2,2,2,2,2,2,2,9,2,0
24.0,3.86,4,2,2,2,2,2,2,2,2,2,9,2,0
6.8,3.45,3,2,2,2,2,2,2,2,2,2,9,2,0
5.1,3.1,3,2,2,2,2,2,2,2,2,2,9,2,0
5.6,1.35,3,2,2,2,2,2,2,2,2,2,9,2,0
7.4,1.02,2,2,2,2,2,2,2,2,2,2,9,2,0
9.5,1.26,2,2,2,2,2,2,2,2,2,2,9,2,0
4.3,1.308,2,2,2,2,2,2,2,2,2,2,9,2,0
21.0,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
29.0,0.982,2,2,2,2,2,2,2,2,2,2,9,2,0
25.0,2.07,3,2,2,2,2,2,2,2,2,2,9,2,0
24.0,3.86,4,2,2,2,2,2,2,2,2,2,9,2,0
5.6,3.45,3,2,2,2,2,2,2,2,2,2,9,2,0
12.1,3.1,3,2,2,2,2,2,2,2,2,2,9,2,0
4.9,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
9.5,2.4,3,2,2,2,2,2,2,2,2,2,9,2,0
6.4,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
5.5,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
28.0,1.0,2,2,2,2,2,2,2,2,2,2,9,2,0
29.0,1.311,2,2,2,2,2,2,2,2,2,2,9,2,0
9.5,1.761,3,2,2,2,2,2,2,2,2,2,9,2,0
48.3,1.943,3,2,2,2,2,2,2,2,2,2,9,2,0
33.0,1.292,2,2,2,2,2,2,2,2,2,2,9,2,0
21.4,3.86,3,2,2,2,2,2,2,2,2,2,9,2,0
14.5,1.95,3,2,2,2,2,2,2,2,2,2,9,2,0
5.045,2.376,3,2,2,2,2,2,2,2,2,2,9,2,0
7.3,1.85,2,2,2,2,2,2,2,2,2,2,9,2,0
3.7,0.966,2,2,2,2,2,2,2,2,2,2,9,2,0
3.65,1.3,3,2,2,2,2,2,2,2,2,2,9,2,0
56.0,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
41.0,1.05,2,2,2,2,2,2,2,2,2,2,9,2,0
4.35,3.6,4,2,2,2,2,2,2,2,2,2,9,2,0
17.5,2.58,3,2,2,2,2,2,2,2,2,2,9,2,0
17.5,1.2,2,2,2,2,2,2,2,2,2,2,9,2,0
4.92,1.249,2,2,2,2,2,2,2,2,2,2,9,2,0
10.0,1.249,2,2,2,2,2,2,2,2,2,2,9,2,0
47.0,0.884,2,2,2,2,2,2,2,2,2,2,9,2,0
41.0,1.412,3,2,2,2,2,2,2,2,2,2,9,2,0
8.5,2.901,4,2,2,2,2,2,2,2,2,2,9,2,0
8.0,2.58,3,2,2,2,2,2,2,2,2,2,9,2,0
5.8,1.36,3,2,2,2,2,2,2,2,2,2,9,2,0
28.0,1.64,3,2,2,2,2,2,2,2,2,2,9,2,0
29.0,0.94,2,2,2,2,2,2,2,2,2,2,9,2,0
9.5,1.761,3,2,2,2,2,2,2,2,2,2,9,2,0
48.3,1.943,3,2,2,2,2,2,2,2,2,2,9,2,0
33.0,1.292,2,2,2,2,2,2,2,2,2,2,9,2,0
6.2,3.86,3,2,2,2,2,2,2,2,2,2,9,2,0
4.246,1.95,3,2,2,2,2,2,2,2,2,2,9,2,0
14.5,1.29,2,2,2,2,2,2,2,2,2,2,9,2,0
13.5,0.91,2,2,2,2,2,2,2,2,2,2,9,2,0
4.0,2.28,4,2,2,2,2,2,2,2,2,2,9,2,0
18.5,1.697,4,2,2,2,2,2,2,2,2,2,9,2,0
19.8,1.08,2,2,2,2,2,2,2,2,2,2,9,2,0
8.79,3.783,4,2,2,2,2,2,2,2,2,2,9,2,0
8.0,2.5,3,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.43,3,2,2,2,2,2,2,2,2,2,9,2,0
4.5,1.33,3,2,2,2,2,2,2,2,2,2,9,2,0
8.2,3.5,3,2,2,2,2,2,2,2,2,2,9,2,0
4.255,1.075,3,2,2,2,2,2,2,2,2,2,9,2,0
7.04,1.616,2,2,2,2,2,2,2,2,2,2,9,2,0
6.909999,0.545,1,2,2,2,2,2,2,2,2,2,9,2,0
7.08,1.521,3,2,2,2,2,2,2,2,2,2,9,2,0
7.1,1.491,3,2,2,2,2,2,2,2,2,2,9,2,0
20.0,1.518,3,2,2,2,2,2,2,2,2,2,9,2,0
9.579,1.501,3,2,2,2,2,2,2,2,2,2,9,2,0
17.7,3.245,4,2,2,2,2,2,2,2,2,2,9,2,0
12.9,1.359,2,2,2,2,2,2,2,2,2,2,9,2,0
8.345999,2.12,3,2,2,2,2,2,2,2,2,2,9,2,0
8.247,1.93,3,2,2,2,2,2,2,2,2,2,9,2,0
21.7,1.184,2,2,2,2,2,2,2,2,2,2,9,2,0
19.3,1.17,2,2,2,2,2,2,2,2,2,2,9,2,0
14.4,2.99,4,2,2,2,2,2,2,2,2,2,9,2,0
13.6,2.65,4,2,2,2,2,2,2,2,2,2,9,2,0
12.9,2.16,3,2,2,2,2,2,2,2,2,2,9,2,0
8.128,2.04,3,2,2,2,2,2,2,2,2,2,9,2,0
9.0,1.93,3,2,2,2,2,2,2,2,2,2,9,2,0
9.0,1.303,2,2,2,2,2,2,2,2,2,2,9,2,0
6.959999,1.232,2,2,2,2,2,2,2,2,2,2,9,2,0
10.7,1.232,2,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.232,2,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.846,3,2,2,2,2,2,2,2,2,2,9,2,0
9.822,1.798,3,2,2,2,2,2,2,2,2,2,9,2,0
10.7,1.804,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.679,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.846,3,2,2,2,2,2,2,2,2,2,9,2,0
9.822,1.798,3,2,2,2,2,2,2,2,2,2,9,2,0
10.7,1.804,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.679,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.846,3,2,2,2,2,2,2,2,2,2,9,2,0
9.822,1.798,3,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.804,3,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.679,3,2,2,2,2,2,2,2,2,2,9,2,0
10.4,1.804,3,2,2,2,2,2,2,2,2,2,9,2,0
9.535,1.798,3,2,2,2,2,2,2,2,2,2,9,2,0
8.693,1.846,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.63,3,2,2,2,2,2,2,2,2,2,9,2,0
9.0,1.486,3,2,2,2,2,2,2,2,2,2,9,2,0
9.535,1.482,3,2,2,2,2,2,2,2,2,2,9,2,0
8.693,1.232,2,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.63,3,2,2,2,2,2,2,2,2,2,9,2,0
9.535,1.486,3,2,2,2,2,2,2,2,2,2,9,2,0
8.693,1.482,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.63,3,2,2,2,2,2,2,2,2,2,9,2,0
8.395,1.486,3,2,2,2,2,2,2,2,2,2,9,2,0
9.486,1.482,3,2,2,2,2,2,2,2,2,2,9,2,0
9.209,1.486,3,2,2,2,2,2,2,2,2,2,9,2,0
8.373,1.679,3,2,2,2,2,2,2,2,2,2,9,2,0
9.551,1.63,3,2,2,2,2,2,2,2,2,2,9,2,0
9.551,1.482,3,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.355,2,2,2,2,2,2,2,2,2,2,9,2,0
9.551,1.355,2,2,2,2,2,2,2,2,2,2,9,2,0
9.523,1.604,3,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.355,2,2,2,2,2,2,2,2,2,2,9,2,0
9.361,1.351,2,2,2,2,2,2,2,2,2,2,9,2,0
9.339,1.595,3,2,2,2,2,2,2,2,2,2,9,2,0
8.451,1.475,3,2,2,2,2,2,2,2,2,2,9,2,0
9.565,1.325,2,2,2,2,2,2,2,2,2,2,9,2,0
9.53,1.199,2,2,2,2,2,2,2,2,2,2,9,2,0
8.606,1.357,2,2,2,2,2,2,2,2,2,2,9,2,0
9.579,1.352,2,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.221,2,2,2,2,2,2,2,2,2,2,9,2,0
9.323,1.359,2,2,2,2,2,2,2,2,2,2,9,2,0
9.1,1.607,3,2,2,2,2,2,2,2,2,2,9,2,0
9.719,1.469,3,2,2,2,2,2,2,2,2,2,9,2,0
8.345999,1.291,2,2,2,2,2,2,2,2,2,2,9,2,0
8.247,1.185,2,2,2,2,2,2,2,2,2,2,9,2,0
8.169,1.184,2,2,2,2,2,2,2,2,2,2,9,2,0
8.24,1.17,2,2,2,2,2,2,2,2,2,2,9,2,0
8.219,1.159,2,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.169,2,2,2,2,2,2,2,2,2,2,9,2,0
9.399,1.166,2,2,2,2,2,2,2,2,2,2,9,2,0
4.469,1.152,2,2,2,2,2,2,2,2,2,2,9,2,0
4.335,1.146,2,2,2,2,2,2,2,2,2,2,9,2,0
6.648999,0.634,1,2,2,2,2,2,2,2,2,2,9,2,0
5.987,0.615,1,2,2,2,2,2,2,2,2,2,9,2,0
7.470999,1.415,3,2,2,2,2,2,2,2,2,2,9,2,0
8.596,1.085,2,2,2,2,2,2,2,2,2,2,9,2,0
4.98,1.59,3,2,2,2,2,2,2,2,2,2,9,2,0
27.1,1.6,3,2,2,2,2,2,2,2,2,2,9,2,0
26.9,1.06,2,2,2,2,2,2,2,2,2,2,9,2,0
26.8,3.25,4,2,2,2,2,2,2,2,2,2,9,2,0
26.3,3.23,4,2,2,2,2,2,2,2,2,2,9,2,0
14.3,3.21,4,2,2,2,2,2,2,2,2,2,9,2,0
17.7,3.16,4,2,2,2,2,2,2,2,2,2,9,2,0
17.5,2.18,3,2,2,2,2,2,2,2,2,2,9,2,0
16.6,2.12,3,2,2,2,2,2,2,2,2,2,9,2,0
16.0,2.1,3,2,2,2,2,2,2,2,2,2,9,2,0
14.1,1.995,3,2,2,2,2,2,2,2,2,2,9,2,0
21.2,1.92,3,2,2,2,2,2,2,2,2,2,9,2,0
14.6,2.15,3,2,2,2,2,2,2,2,2,2,9,2,0
11.299999,3.22,4,2,2,2,2,2,2,2,2,2,9,2,0
10.9,2.87,4,2,2,2,2,2,2,2,2,2,9,2,0
9.894,2.225,4,2,2,2,2,2,2,2,2,2,9,2,0
9.129,2.15,4,2,2,2,2,2,2,2,2,2,9,2,0
8.67,1.94,3,2,2,2,2,2,2,2,2,2,9,2,0
11.299999,1.79,3,2,2,2,2,2,2,2,2,2,9,2,0
10.9,1.7,3,2,2,2,2,2,2,2,2,2,9,2,0
9.894,2.225,4,2,2,2,2,2,2,2,2,2,9,2,0
9.129,2.15,4,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.94,3,2,2,2,2,2,2,2,2,2,9,2,0
9.567,1.79,3,2,2,2,2,2,2,2,2,2,9,2,0
9.245,3.51,4,2,2,2,2,2,2,2,2,2,9,2,0
7.697,2.225,4,2,2,2,2,2,2,2,2,2,9,2,0
8.342,2.15,4,2,2,2,2,2,2,2,2,2,9,2,0
8.134,1.79,3,2,2,2,2,2,2,2,2,2,9,2,0
6.145,1.94,3,2,2,2,2,2,2,2,2,2,9,2,0
8.134,1.595,3,2,2,2,2,2,2,2,2,2,9,2,0
6.145,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
8.568,1.595,3,2,2,2,2,2,2,2,2,2,9,2,0
15.8,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.68,3,2,2,2,2,2,2,2,2,2,9,2,0
14.6,3.115,4,2,2,2,2,2,2,2,2,2,9,2,0
15.9,2.95,4,2,2,2,2,2,2,2,2,2,9,2,0
15.8,2.87,4,2,2,2,2,2,2,2,2,2,9,2,0
15.0,3.125,4,2,2,2,2,2,2,2,2,2,9,2,0
14.6,3.115,4,2,2,2,2,2,2,2,2,2,9,2,0
11.299999,2.95,4,2,2,2,2,2,2,2,2,2,9,2,0
10.9,2.87,4,2,2,2,2,2,2,2,2,2,9,2,0
9.894,2.225,4,2,2,2,2,2,2,2,2,2,9,2,0
9.129,2.15,4,2,2,2,2,2,2,2,2,2,9,2,0
8.67,1.94,3,2,2,2,2,2,2,2,2,2,9,2,0
11.299999,1.79,3,2,2,2,2,2,2,2,2,2,9,2,0
10.9,1.7,3,2,2,2,2,2,2,2,2,2,9,2,0
9.894,2.225,4,2,2,2,2,2,2,2,2,2,9,2,0
9.129,2.15,4,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.94,3,2,2,2,2,2,2,2,2,2,9,2,0
9.567,1.79,3,2,2,2,2,2,2,2,2,2,9,2,0
9.245,3.51,4,2,2,2,2,2,2,2,2,2,9,2,0
7.697,2.225,4,2,2,2,2,2,2,2,2,2,9,2,0
8.342,2.15,4,2,2,2,2,2,2,2,2,2,9,2,0
8.134,1.79,3,2,2,2,2,2,2,2,2,2,9,2,0
6.145,1.94,3,2,2,2,2,2,2,2,2,2,9,2,0
8.134,1.595,3,2,2,2,2,2,2,2,2,2,9,2,0
6.145,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
8.568,1.595,3,2,2,2,2,2,2,2,2,2,9,2,0
8.415,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
8.364,1.68,3,2,2,2,2,2,2,2,2,2,9,2,0
8.211,1.65,3,2,2,2,2,2,2,2,2,2,9,2,0
8.184999,1.64,3,2,2,2,2,2,2,2,2,2,9,2,0
8.109,1.61,3,2,2,2,2,2,2,2,2,2,9,2,0
7.216,1.605,3,2,2,2,2,2,2,2,2,2,9,2,0
6.018,1.59,3,2,2,2,2,2,2,2,2,2,9,2,0
8.568,1.415,3,2,2,2,2,2,2,2,2,2,9,2,0
8.415,1.18,2,2,2,2,2,2,2,2,2,2,9,2,0
8.364,1.68,3,2,2,2,2,2,2,2,2,2,9,2,0
8.211,1.65,3,2,2,2,2,2,2,2,2,2,9,2,0
8.184999,1.64,3,2,2,2,2,2,2,2,2,2,9,2,0
8.109,1.61,3,2,2,2,2,2,2,2,2,2,9,2,0
7.216,1.605,3,2,2,2,2,2,2,2,2,2,9,2,0
7.114,1.59,3,2,2,2,2,2,2,2,2,2,9,2,0
7.114,1.415,3,2,2,2,2,2,2,2,2,2,9,2,0
7.309999,1.395,3,2,2,2,2,2,2,2,2,2,9,2,0
5.998,1.395,3,2,2,2,2,2,2,2,2,2,9,2,0
6.018,1.7,3,2,2,2,2,2,2,2,2,2,9,2,0
5.916,1.395,3,2,2,2,2,2,2,2,2,2,9,2,0
3.213,1.18,2,2,2,2,2,2,2,2,2,2,9,2,0
5.916,1.16,2,2,2,2,2,2,2,2,2,2,9,2,0
3.213,0.63,1,2,2,2,2,2,2,2,2,2,9,2,0
4.988,1.16,2,2,2,2,2,2,2,2,2,2,9,2,0
2.709,0.63,1,2,2,2,2,2,2,2,2,2,9,2,0
7.675,1.16,2,2,2,2,2,2,2,2,2,2,9,2,0
8.67,0.63,1,2,2,2,2,2,2,2,2,2,9,2,0
23.1,1.23,2,2,2,2,2,2,2,2,2,2,9,2,0
18.6,1.7,3,2,2,2,2,2,2,2,2,2,9,2,0
10.9,3.565,4,2,2,2,2,2,2,2,2,2,9,2,0
26.2,2.79,3,2,2,2,2,2,2,2,2,2,9,2,0
8.19,1.76,3,2,2,2,2,2,2,2,2,2,9,2,0
11.399999,3.6,5,2,2,2,2,2,2,2,2,2,9,2,0
11.399999,1.4,2,2,2,2,2,2,2,2,2,2,9,2,0
6.088,1.962,3,2,2,2,2,2,2,2,2,2,9,2,0
5.443,1.962,3,2,2,2,2,2,2,2,2,2,9,2,0
26.2,1.1,2,2,2,2,2,2,2,2,2,2,9,2,0
16.5,1.057,2,2,2,2,2,2,2,2,2,2,9,2,0
15.5,3.6,5,2,2,2,2,2,2,2,2,2,9,2,0
22.4,3.245,4,2,2,2,2,2,2,2,2,2,9,2,0
22.4,2.33,3,2,2,2,2,2,2,2,2,2,9,2,0
15.1,3.361,4,2,2,2,2,2,2,2,2,2,9,2,0
14.5,3.361,4,2,2,2,2,2,2,2,2,2,9,2,0
18.6,2.26,3,2,2,2,2,2,2,2,2,2,9,2,0
15.7,2.17,3,2,2,2,2,2,2,2,2,2,9,2,0
12.4,2.79,3,2,2,2,2,2,2,2,2,2,9,2,0
13.899999,2.35,3,2,2,2,2,2,2,2,2,2,9,2,0
11.1,1.86,3,2,2,2,2,2,2,2,2,2,9,2,0
10.9,2.09,3,2,2,2,2,2,2,2,2,2,9,2,0
8.19,1.66,3,2,2,2,2,2,2,2,2,2,9,2,0
11.399999,1.76,3,2,2,2,2,2,2,2,2,2,9,2,0
11.399999,1.4,2,2,2,2,2,2,2,2,2,2,9,2,0
11.399999,1.962,3,2,2,2,2,2,2,2,2,2,9,2,0
11.0,1.962,3,2,2,2,2,2,2,2,2,2,9,2,0
10.4,1.962,3,2,2,2,2,2,2,2,2,2,9,2,0
8.823,1.962,3,2,2,2,2,2,2,2,2,2,9,2,0
9.04,1.828,3,2,2,2,2,2,2,2,2,2,9,2,0
6.619,1.548,3,2,2,2,2,2,2,2,2,2,9,2,0
10.2,1.586,3,2,2,2,2,2,2,2,2,2,9,2,0
9.412,1.182,2,2,2,2,2,2,2,2,2,2,9,2,0
4.637,1.433,3,2,2,2,2,2,2,2,2,2,9,2,0
8.55,1.247,2,2,2,2,2,2,2,2,2,2,9,2,0
4.6,0.615,1,2,2,2,2,2,2,2,2,2,9,2,0
15.5,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
22.4,0.61,1,2,2,2,2,2,2,2,2,2,9,2,0
22.4,2.33,3,2,2,2,2,2,2,2,2,2,9,2,0
15.1,3.361,4,2,2,2,2,2,2,2,2,2,9,2,0
14.5,3.361,4,2,2,2,2,2,2,2,2,2,9,2,0
18.6,2.26,3,2,2,2,2,2,2,2,2,2,9,2,0
15.7,2.17,3,2,2,2,2,2,2,2,2,2,9,2,0
12.4,2.79,3,2,2,2,2,2,2,2,2,2,9,2,0
13.899999,2.35,3,2,2,2,2,2,2,2,2,2,9,2,0
11.1,1.86,3,2,2,2,2,2,2,2,2,2,9,2,0
8.19,2.09,3,2,2,2,2,2,2,2,2,2,9,2,0
10.5,1.66,3,2,2,2,2,2,2,2,2,2,9,2,0
5.61,1.4,2,2,2,2,2,2,2,2,2,2,9,2,0
5.335,1.486,3,2,2,2,2,2,2,2,2,2,9,2,0
6.091,1.225,3,2,2,2,2,2,2,2,2,2,9,2,0
7.04,1.165,3,2,2,2,2,2,2,2,2,2,9,2,0
7.709999,1.33,3,2,2,2,2,2,2,2,2,2,9,2,0
5.335,1.225,2,2,2,2,2,2,2,2,2,2,9,2,0
4.25,1.35,3,2,2,2,2,2,2,2,2,2,9,2,0
4.877,1.165,2,2,2,2,2,2,2,2,2,2,9,2,0
4.845,0.928,2,2,2,2,2,2,2,2,2,2,9,2,0
5.07,1.065,2,2,2,2,2,2,2,2,2,2,9,2,0
3.544,1.058,2,2,2,2,2,2,2,2,2,2,9,2,0
5.07,0.935,2,2,2,2,2,2,2,2,2,2,9,2,0
3.902,1.058,2,2,2,2,2,2,2,2,2,2,9,2,0
13.0,0.935,2,2,2,2,2,2,2,2,2,2,9,2,0
13.0,1.165,2,2,2,2,2,2,2,2,2,2,9,2,0
13.0,1.8,3,2,2,2,2,2,2,2,2,2,9,2,0
14.3,1.8,3,2,2,2,2,2,2,2,2,2,9,2,0
14.3,1.8,3,2,2,2,2,2,2,2,2,2,9,2,0
12.1,2.82,4,2,2,2,2,2,2,2,2,2,9,2,0
6.091,2.82,4,2,2,2,2,2,2,2,2,2,9,2,0
7.04,2.82,4,2,2,2,2,2,2,2,2,2,9,2,0
7.709999,1.33,3,2,2,2,2,2,2,2,2,2,9,2,0
5.335,1.225,2,2,2,2,2,2,2,2,2,2,9,2,0
4.25,1.35,3,2,2,2,2,2,2,2,2,2,9,2,0
4.877,1.165,2,2,2,2,2,2,2,2,2,2,9,2,0
4.845,0.928,2,2,2,2,2,2,2,2,2,2,9,2,0
5.07,1.065,2,2,2,2,2,2,2,2,2,2,9,2,0
3.544,1.058,2,2,2,2,2,2,2,2,2,2,9,2,0
5.07,0.935,2,2,2,2,2,2,2,2,2,2,9,2,0
3.902,1.058,2,2,2,2,2,2,2,2,2,2,9,2,0
13.0,0.935,2,2,2,2,2,2,2,2,2,2,9,2,0
13.0,1.165,2,2,2,2,2,2,2,2,2,2,9,2,0
13.0,1.8,3,2,2,2,2,2,2,2,2,2,9,2,0
14.3,1.8,3,2,2,2,2,2,2,2,2,2,9,2,0
14.3,1.8,3,2,2,2,2,2,2,2,2,2,9,2,0
12.1,2.82,4,2,2,2,2,2,2,2,2,2,9,2,0
7.114,2.82,4,2,2,2,2,2,2,2,2,2,9,2,0
7.114,2.82,4,2,2,2,2,2,2,2,2,2,9,2,0
6.069,1.395,2,2,2,2,2,2,2,2,2,2,9,2,0
8.55,1.395,2,2,2,2,2,2,2,2,2,2,9,2,0
4.6,1.19,2,2,2,2,2,2,2,2,2,2,9,2,0
5.243,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
3.1,0.61,1,2,2,2,2,2,2,2,2,2,9,2,0
3.8,1.07,2,2,2,2,2,2,2,2,2,2,9,2,0
3.9,0.672,2,2,2,2,2,2,2,2,2,2,9,2,0
4.5,1.25,2,2,2,2,2,2,2,2,2,2,9,2,0
9.4,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
8.597,1.2,2,2,2,2,2,2,2,2,2,2,9,2,0
7.6,2.3,4,2,2,2,2,2,2,2,2,2,9,2,0
6.401,1.004,3,2,2,2,2,2,2,2,2,2,9,2,0
15.4,0.846,2,2,2,2,2,2,2,2,2,2,9,2,0
15.2,0.708,2,2,2,2,2,2,2,2,2,2,9,2,0
14.4,1.546,3,2,2,2,2,2,2,2,2,2,9,2,0
13.899999,1.532,3,2,2,2,2,2,2,2,2,2,9,2,0
12.0,1.447,3,2,2,2,2,2,2,2,2,2,9,2,0
11.7,1.403,3,2,2,2,2,2,2,2,2,2,9,2,0
11.1,1.208,3,2,2,2,2,2,2,2,2,2,9,2,0
10.8,1.18,3,2,2,2,2,2,2,2,2,2,9,2,0
21.5,1.115,3,2,2,2,2,2,2,2,2,2,9,2,0
26.3,1.092,3,2,2,2,2,2,2,2,2,2,9,2,0
22.599999,1.91,4,2,2,2,2,2,2,2,2,2,9,2,0
25.299999,2.234,4,2,2,2,2,2,2,2,2,2,9,2,0
25.7,1.938,4,2,2,2,2,2,2,2,2,2,9,2,0
17.3,2.238,4,2,2,2,2,2,2,2,2,2,9,2,0
17.5,2.184,4,2,2,2,2,2,2,2,2,2,9,2,0
16.299999,1.452,3,2,2,2,2,2,2,2,2,2,9,2,0
15.6,1.498,3,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.438,3,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.395,3,2,2,2,2,2,2,2,2,2,9,2,0
15.3,1.321,3,2,2,2,2,2,2,2,2,2,9,2,0
15.3,1.349,3,2,2,2,2,2,2,2,2,2,9,2,0
7.208,1.32,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.314,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.36,3,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
7.498999,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.081999,1.415,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.525,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
4.95,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
4.505,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
